bebyggelse,indbygge_1,indbygge_2,indbygge_3,indbygge_4,indbygge_5,start,end,WSAID
11911,12337669-d124-6b98-e053-d480220a5a3f,Røgeskov,01-01-2024,"12","5","1978","2019","2874"
10131,12337669-ddc4-6b98-e053-d480220a5a3f,Kagerup,01-01-2024,"392","162","1978","2019","3174"
16453,12337669-de2a-6b98-e053-d480220a5a3f,Sonnerup,01-01-2024,"12","4","1986","2019","3162"
13655,12337669-dbd9-6b98-e053-d480220a5a3f,Lunderød,01-01-2024,"20","6","1978","2016","2844"
16136,12337669-debf-6b98-e053-d480220a5a3f,Trekroner,01-01-2024,"14","5","1978","2019","3169"
12474,12337669-d78f-6b98-e053-d480220a5a3f,Egebjerg,01-01-2024,"0","0","1978","2019","1945"
13854,12337669-dcb6-6b98-e053-d480220a5a3f,Valby,01-01-2024,"125","43","1989","2019","3175"
16438,12337669-de1b-6b98-e053-d480220a5a3f,Brederød,01-01-2024,"163","64","1986","2019","3162"
16824,12337669-d915-6b98-e053-d480220a5a3f,Almstofte,01-01-2024,"6","4","1978","2005","1046"
12955,12337669-dd93-6b98-e053-d480220a5a3f,Sortemose,01-01-2024,"4","2",,,
12953,12337669-dd8d-6b98-e053-d480220a5a3f,Ny Sperrestrup,01-01-2024,"33","13","1978","2019","2853"
11567,12337669-d329-6b98-e053-d480220a5a3f,Skippinge,01-01-2024,"115","53","1978","2019","2156"
18896,12337669-e3c3-6b98-e053-d480220a5a3f,Lille Egede,01-01-2024,"31","10","1978","2019","2041"
14847,12337669-d8df-6b98-e053-d480220a5a3f,Hjulebæk,01-01-2024,"20","9","1978","2019","2903"
14633,12337669-d44d-6b98-e053-d480220a5a3f,Lunden,01-01-2024,"5","2","2009","2019","2119"
12973,12337669-dec1-6b98-e053-d480220a5a3f,Ørby,01-01-2024,"312","122","1978","2019","3169"
11263,12337669-d9e5-6b98-e053-d480220a5a3f,Smørumovre,01-01-2024,"236","75","1978","2019","2859"
16749,12337669-d713-6b98-e053-d480220a5a3f,Stolpehuse,01-01-2024,"35","14","1978","2019","2007"
16675,12337669-daa5-6b98-e053-d480220a5a3f,Lellinge Overdrev,01-01-2024,"61","20","1978","2019","2034"
18388,12337669-d990-6b98-e053-d480220a5a3f,Brøndbyvester,01-01-2024,"24719","11924","1978","2008","3568"
14620,12337669-db03-6b98-e053-d480220a5a3f,Tolstrup,01-01-2024,"70","13","1978","2005","1046"
16000,12337669-d72e-6b98-e053-d480220a5a3f,Pølsekrog,01-01-2024,"10","5","1978","2019","2012"
16487,12337669-d4ab-6b98-e053-d480220a5a3f,Vejlemade,01-01-2024,"28","11","1978","2019","2127"
16024,12337669-d8b4-6b98-e053-d480220a5a3f,Store Elmue,01-01-2024,"49","19","1978","2019","2942"
16552,12337669-d2e9-6b98-e053-d480220a5a3f,Rådbjerg,01-01-2024,"33","12","1978","2019","2815"
16420,12337669-d167-6b98-e053-d480220a5a3f,Tranderup,01-01-2024,"51","25","1978","2019","2062"
12952,12337669-dd8c-6b98-e053-d480220a5a3f,Sperrestrup,01-01-2024,"21","7","1978","1993","2851"
15872,12337669-d54d-6b98-e053-d480220a5a3f,Veddinge,01-01-2024,"89","28","1978","2019","2153"
15781,12337669-d2a3-6b98-e053-d480220a5a3f,Dramstrup Huse,01-01-2024,"33","13","1978","2019","2822"
16848,12337669-d93f-6b98-e053-d480220a5a3f,Karsebæk Huse,01-01-2024,"5","4","1978","2019","1055"
18820,12337669-e370-6b98-e053-d480220a5a3f,Kyringe Holm,01-01-2024,"0","0","1978","2019","2835"
16400,12337669-d1da-6b98-e053-d480220a5a3f,Klinteby,01-01-2024,"21","12","1978","2019","2883"
11902,12337669-d119-6b98-e053-d480220a5a3f,Trælløse,01-01-2024,"63","29","1978","2019","2897"
15735,12337669-dbf3-6b98-e053-d480220a5a3f,Bognæs,01-01-2024,"49","22","1978","2019","2804"
11825,12337669-d0e6-6b98-e053-d480220a5a3f,Langebjerg,01-01-2024,"10","5","1978","2019","2045"
14650,12337669-d239-6b98-e053-d480220a5a3f,Favrbo,01-01-2024,"101","41","1978","2002","2106"
11431,12337669-d301-6b98-e053-d480220a5a3f,Sørninge,01-01-2024,"14","7","1978","2019","2829"
14870,12337669-d818-6b98-e053-d480220a5a3f,Vejlø,01-01-2024,"71","28","2010","2019","2930"
12475,12337669-d790-6b98-e053-d480220a5a3f,Endegårde,01-01-2024,"37","14","1978","2019","1942"
10145,12337669-d13f-6b98-e053-d480220a5a3f,Sandved,01-01-2024,"672","337","1978","2019","2873"
14569,12337669-d490-6b98-e053-d480220a5a3f,Svenstrup,01-01-2024,"34","13","1978","2019","2073"
10700,12337669-dde5-6b98-e053-d480220a5a3f,Nødebo,01-01-2024,"2040","871","1978","2019","2214"
14988,12337669-d248-6b98-e053-d480220a5a3f,Atterup,01-01-2024,"14","7","1978","2019","2149"
14577,12337669-d8ce-6b98-e053-d480220a5a3f,Stubberup,01-01-2024,"103","42","1978","2019","2949"
15547,12337669-d9ef-6b98-e053-d480220a5a3f,Østersø,01-01-2024,"37","13","1995","2019","2860"
14848,12337669-d8e3-6b98-e053-d480220a5a3f,Køberup,01-01-2024,"5","3","1978","2019","2904"
14955,12337669-d429-6b98-e053-d480220a5a3f,Skjoldmøs Huse,01-01-2024,"3","2","1978","2019","2121"
11615,12337669-d395-6b98-e053-d480220a5a3f,Borød-Flinterup,01-01-2024,"3","2","2017","2019","3392"
12462,12337669-d781-6b98-e053-d480220a5a3f,Sivet,01-01-2024,"3","2","1978","2019","2941"
18809,12337669-e364-6b98-e053-d480220a5a3f,Østergade,01-01-2024,"26","8","1978","2005","1059"
11604,12337669-d29b-6b98-e053-d480220a5a3f,Algestrup,01-01-2024,"38","16","2009","2019","2850"
18905,12337669-e3cb-6b98-e053-d480220a5a3f,Rugbjerg,01-01-2024,"10","4","1978","2019","2047"
12364,12337669-dda6-6b98-e053-d480220a5a3f,Uggeløse Skov,01-01-2024,"0","0","1978","2019","3153"
15657,12337669-d881-6b98-e053-d480220a5a3f,Druestrup,01-01-2024,"43","15","1987","2019","2943"
15678,12337669-dbf1-6b98-e053-d480220a5a3f,Nørre Stænge,01-01-2024,"31","8","1978","2019","2797"
10398,12337669-d2e5-6b98-e053-d480220a5a3f,Jyderup,01-01-2024,"4324","2140","1978","2019","2815"
16669,12337669-dba0-6b98-e053-d480220a5a3f,Glim,01-01-2024,"77","32","2017","2019","2693"
14513,12337669-deab-6b98-e053-d480220a5a3f,Karsebæk Huse,01-01-2024,"3","1","1978","2019","3170"
14894,12337669-de8b-6b98-e053-d480220a5a3f,Mellemled,01-01-2024,"14","6","1978","2019","2133"
17144,12337669-db79-6b98-e053-d480220a5a3f,Holtensminde,01-01-2024,"36","15","1978","2019","2661"
12561,12337669-dda9-6b98-e053-d480220a5a3f,Lystrup Skov,01-01-2024,"5","3","1978","2019","2229"
14696,12337669-d739-6b98-e053-d480220a5a3f,Karise-Olstrup,01-01-2024,"12","6","1978","2019","2944"
11368,12337669-d84d-6b98-e053-d480220a5a3f,Hesselbjerg,01-01-2024,"11","4","2017","2019","1061"
18396,12337669-d6de-6b98-e053-d480220a5a3f,Lyderslev,01-01-2024,"300","138","1988","2019","2019"
16480,12337669-dacc-6b98-e053-d480220a5a3f,Kongsted,01-01-2024,"6","3","1978","2019","1052"
16574,12337669-d2bf-6b98-e053-d480220a5a3f,Tingtved-Borup,01-01-2024,"26","8","2009","2019","2850"
15359,12337669-d7ee-6b98-e053-d480220a5a3f,Skaverup,01-01-2024,"25","12","1978","2019","1935"
11262,12337669-d952-6b98-e053-d480220a5a3f,Skuderløse,01-01-2024,"194","91","1978","2019","2933"
16913,12337669-d133-6b98-e053-d480220a5a3f,Vallensved,01-01-2024,"259","120","2010","2019","2930"
18395,12337669-d9af-6b98-e053-d480220a5a3f,Vridsløsemagle,01-01-2024,"284","108","1978","2019","3352"
16369,12337669-d3b7-6b98-e053-d480220a5a3f,Søbjerg Huse,01-01-2024,"16","7","2017","2019","3392"
18884,12337669-e3b0-6b98-e053-d480220a5a3f,Appenæs Hoved,01-01-2024,"22","9","2010","2019","2930"
18827,12337669-e377-6b98-e053-d480220a5a3f,Drusebjerg,01-01-2024,"14","6","1978","2019","2812"
15849,12337669-d249-6b98-e053-d480220a5a3f,Avdebo,01-01-2024,"32","13","1978","2019","2807"
14843,12337669-d8d7-6b98-e053-d480220a5a3f,Vråmose,01-01-2024,"10","4","1978","2019","2952"
18800,12337669-e355-6b98-e053-d480220a5a3f,Viemose Skov,01-01-2024,"3","2","2006","2019","1959"
10142,12337669-d3a5-6b98-e053-d480220a5a3f,Broby Overdrev,01-01-2024,"219","90",,,
15082,12337669-d3f1-6b98-e053-d480220a5a3f,Tyvelse,01-01-2024,"13","5","1997","2019","2063"
14568,12337669-d48e-6b98-e053-d480220a5a3f,Saltbæk,01-01-2024,"59","28","1978","2019","2077"
16726,12337669-d839-6b98-e053-d480220a5a3f,Svinø,01-01-2024,"70","30","1978","2019","1932"
10680,12337669-de46-6b98-e053-d480220a5a3f,Gerlev,01-01-2024,"1036","434","1978","2006","3156"
16505,12337669-dc8a-6b98-e053-d480220a5a3f,Vestervang,01-01-2024,"36","15","1978","2019","3177"
12460,12337669-d77f-6b98-e053-d480220a5a3f,Præstø Overdrev,01-01-2024,"30","13","1978","2019","1942"
11322,12337669-d89a-6b98-e053-d480220a5a3f,Piphuse,01-01-2024,"3","2","1987","2019","2943"
14086,12337669-dbb8-6b98-e053-d480220a5a3f,Nyvang,01-01-2024,"0","0","2009","2019","2850"
15249,12337669-d538-6b98-e053-d480220a5a3f,Kollekolle,01-01-2024,"14","4","1978","2019","2141"
10257,12337669-dadf-6b98-e053-d480220a5a3f,Ortved,01-01-2024,"245","125","1978","2005","1046"
16502,12337669-dc86-6b98-e053-d480220a5a3f,Tulstrup,01-01-2024,"11","4","1978","2019","3171"
16020,12337669-db6b-6b98-e053-d480220a5a3f,Lille Rørbæk,01-01-2024,"61","21","1978","2019","3155"
16554,12337669-d2eb-6b98-e053-d480220a5a3f,Stenrand,01-01-2024,"41","23","1978","2019","2110"
11843,12337669-d27d-6b98-e053-d480220a5a3f,Kobbelhuse,01-01-2024,"14","5","1978","2019","2824"
15354,12337669-d7e6-6b98-e053-d480220a5a3f,Tolstrup,01-01-2024,"17","7","1978","2019","1966"
16049,12337669-dc23-6b98-e053-d480220a5a3f,Kolsbæk,01-01-2024,"22","12","1978","2019","3171"
16042,12337669-d473-6b98-e053-d480220a5a3f,Store Kongsmark,01-01-2024,"13","4","1978","2019","2036"
15091,12337669-d8c0-6b98-e053-d480220a5a3f,Krageborg,01-01-2024,"16","6","1978","2019","2942"
16135,12337669-deb8-6b98-e053-d480220a5a3f,Tågerup Huse,01-01-2024,"7","2","1978","2019","3169"
13434,12337669-dbc1-6b98-e053-d480220a5a3f,Store Grandløse,01-01-2024,"35","13","2009","2019","2850"
10252,12337669-dc7f-6b98-e053-d480220a5a3f,Blistrup,01-01-2024,"1161","431","1978","2019","3171"
14085,12337669-dbb5-6b98-e053-d480220a5a3f,Øde Hastrup,01-01-2024,"13","4","2015","2016","4659"
16769,12337669-d3c2-6b98-e053-d480220a5a3f,Lille Ebberup,01-01-2024,"29","11","1978","2019","2044"
13911,12337669-d7aa-6b98-e053-d480220a5a3f,Udby,01-01-2024,"61","36","1978","2019","1963"
18410,12337669-dde1-6b98-e053-d480220a5a3f,Fredensborg,01-01-2024,"8925","4160","1978","2019","2231"
15490,12337669-d55f-6b98-e053-d480220a5a3f,Tadebæk,01-01-2024,"0","0","2017","2019","4205"
16494,12337669-dcee-6b98-e053-d480220a5a3f,Kirkelte,01-01-2024,"135","50","1978","2019","2233"
13693,12337669-da5b-6b98-e053-d480220a5a3f,Salløv,01-01-2024,"58","22","1978","2019","2263"
10268,12337669-d93c-6b98-e053-d480220a5a3f,Førslev,01-01-2024,"348","137","2017","2019","1061"
18870,12337669-e39e-6b98-e053-d480220a5a3f,Lindersvold,01-01-2024,"43","10","1978","2019","2942"
10258,12337669-dae7-6b98-e053-d480220a5a3f,Vigersted,01-01-2024,"552","207","1978","2005","1046"
14594,12337669-dcfd-6b98-e053-d480220a5a3f,Vejenbrød,01-01-2024,"179","69","1978","2019","2234"
15305,12337669-d3fe-6b98-e053-d480220a5a3f,Hallenslev,01-01-2024,"54","24","2009","2019","2119"
12913,12337669-d17a-6b98-e053-d480220a5a3f,Magleby,01-01-2024,"157","64","1978","2019","2062"
15234,12337669-dc3d-6b98-e053-d480220a5a3f,Havreholm,01-01-2024,"63","24","1995","2019","1062"
12453,12337669-d778-6b98-e053-d480220a5a3f,Bækkeskov Strandhuse,01-01-2024,"11","4","2004","2019","2921"
15901,12337669-d6d3-6b98-e053-d480220a5a3f,Tommestrup,01-01-2024,"86","40","1978","2019","2003"
11797,12337669-d4da-6b98-e053-d480220a5a3f,Bjørnstrup,01-01-2024,"34","19","1978","2019","2070"
10005,12337669-d6f3-6b98-e053-d480220a5a3f,Faxe Ladeplads,01-01-2024,"2483","1263","1978","2019","2952"
13721,12337669-da89-6b98-e053-d480220a5a3f,Gummersmarke,01-01-2024,"26","8","1978","2019","2030"
15827,12337669-d2ad-6b98-e053-d480220a5a3f,Kræmmerstenshuse,01-01-2024,"24","12","1978","2019","2822"
10275,12337669-d137-6b98-e053-d480220a5a3f,Bisserup,01-01-2024,"502","284","1978","2019","2057"
16672,12337669-db36-6b98-e053-d480220a5a3f,Skov Hastrup,01-01-2024,"72","27","1978","2019","2679"
15416,12337669-db2d-6b98-e053-d480220a5a3f,Atterup Huse,01-01-2024,"60","28","1978","2019","2702"
14664,12337669-da11-6b98-e053-d480220a5a3f,Elverhøj,01-01-2024,"64","22","2000","2019","1995"
13703,12337669-da6c-6b98-e053-d480220a5a3f,Urup,01-01-2024,"15","5","2017","2019","2020"
14571,12337669-d49a-6b98-e053-d480220a5a3f,Gåsetofte,01-01-2024,"17","6","1978","2019","2127"
16225,12337669-d2dc-6b98-e053-d480220a5a3f,Akselholm,01-01-2024,"52","22","1978","2019","2815"
18867,12337669-e39b-6b98-e053-d480220a5a3f,Gyllemose,01-01-2024,"6","4","1997","2019","2951"
12976,12337669-dd9a-6b98-e053-d480220a5a3f,Bregnerød,01-01-2024,"117","40","1978","2019","3543"
16846,12337669-d93d-6b98-e053-d480220a5a3f,Hestehave,01-01-2024,"16","7","2017","2019","1061"
18986,12337669-d8c7-6b98-e053-d480220a5a3f,Roholte,01-01-2024,"44","22","1978","2019","2942"
10149,12337669-d155-6b98-e053-d480220a5a3f,Skraverup,01-01-2024,"238","99","2010","2019","2930"
16073,12337669-d1cc-6b98-e053-d480220a5a3f,Frankerup,01-01-2024,"15","6","1978","2019","2047"
16756,12337669-d71d-6b98-e053-d480220a5a3f,Råmose,01-01-2024,"28","10","1978","2019","1999"
15335,12337669-d14d-6b98-e053-d480220a5a3f,Karrebækstorp,01-01-2024,"38","18","1978","2019","2884"
11728,12337669-d2d3-6b98-e053-d480220a5a3f,Sultenkrog,01-01-2024,"10","3","1978","2019","2105"
11791,12337669-d4cc-6b98-e053-d480220a5a3f,Søen,01-01-2024,"8","5","1978","2019","2082"
15344,12337669-d85a-6b98-e053-d480220a5a3f,Freerslev,01-01-2024,"130","19","2017","2019","1061"
16792,12337669-dadd-6b98-e053-d480220a5a3f,Haraldsted,01-01-2024,"84","31","1978","2005","1046"
15226,12337669-e048-6b98-e053-d480220a5a3f,Fikintevænge,01-01-2024,"5","2","1978","2019","2031"
15779,12337669-d2a0-6b98-e053-d480220a5a3f,Brorfelde,01-01-2024,"26","13","1978","2019","2832"
16835,12337669-d92b-6b98-e053-d480220a5a3f,Sandby,01-01-2024,"146","62","1978","2019","2892"
16805,12337669-d519-6b98-e053-d480220a5a3f,Hønsinge,01-01-2024,"61","29","1978","2019","2137"
16798,12337669-da3e-6b98-e053-d480220a5a3f,Birkevad,01-01-2024,"7","2","2007","2019","2265"
10305,12337669-db70-6b98-e053-d480220a5a3f,Sønderby,01-01-2024,"258","125","1978","2019","3140"
14893,12337669-de8a-6b98-e053-d480220a5a3f,Tømmerup,01-01-2024,"33","9","2013","2019","3157"
13215,12337669-dcc8-6b98-e053-d480220a5a3f,Sønderborg Huse,01-01-2024,"17","6","1995","2019","1062"
16667,12337669-db9c-6b98-e053-d480220a5a3f,Trællerup,01-01-2024,"38","14","1978","2019","2686"
11299,12337669-d88e-6b98-e053-d480220a5a3f,Viverup,01-01-2024,"16","8","1987","2019","2943"
14586,12337669-dd69-6b98-e053-d480220a5a3f,Uvelse Enghave,01-01-2024,"4","2","1978","2019","2229"
18883,12337669-e3af-6b98-e053-d480220a5a3f,Kalby Ris,01-01-2024,"14","3","2010","2019","2930"
11904,12337669-d11c-6b98-e053-d480220a5a3f,Marvede,01-01-2024,"10","6","1978","2019","2883"
15646,12337669-d868-6b98-e053-d480220a5a3f,Lådnehuse,01-01-2024,"0","0","1987","2019","2943"
12977,12337669-dd9b-6b98-e053-d480220a5a3f,Mørdrup,01-01-2024,"39","3","1978","2019","3424"
12472,12337669-d78c-6b98-e053-d480220a5a3f,Helmadkrog,01-01-2024,"3","2","2011","2019","1936"
13660,12337669-dbe1-6b98-e053-d480220a5a3f,Soderup,01-01-2024,"130","47","1978","2019","2842"
16433,12337669-d814-6b98-e053-d480220a5a3f,Ring Firgårde,01-01-2024,"16","5","1978","2019","2924"
18951,12337669-d82e-6b98-e053-d480220a5a3f,Solbjerg,01-01-2024,"3","2","1978","2019","1937"
16254,12337669-d360-6b98-e053-d480220a5a3f,Tåstrup Huse,01-01-2024,"35","16","1978","2019","2834"
14324,12337669-da55-6b98-e053-d480220a5a3f,Lille Havdrup,01-01-2024,"22","8","2009","2019","1044"
18815,12337669-e36a-6b98-e053-d480220a5a3f,Giesegård,01-01-2024,"10","5",,,
14666,12337669-da1c-6b98-e053-d480220a5a3f,Køge Søhuse,01-01-2024,"4","2","1989","2019","1998"
16852,12337669-d6f6-6b98-e053-d480220a5a3f,Fuglsang,01-01-2024,"36","14","1978","2019","2952"
12631,12337669-d19d-6b98-e053-d480220a5a3f,Bjærup,01-01-2024,"18","6","1978","2019","2047"
11787,12337669-d4c4-6b98-e053-d480220a5a3f,Nordkrog,01-01-2024,"14","7","1978","2019","2096"
14661,12337669-db20-6b98-e053-d480220a5a3f,Smidstrup,01-01-2024,"75","29","1978","2019","2838"
11460,12337669-d1a9-6b98-e053-d480220a5a3f,Rosted,01-01-2024,"181","73","1978","2019","2048"
12616,12337669-d186-6b98-e053-d480220a5a3f,Tjæreby,01-01-2024,"106","44","1978","2019","2062"
16406,12337669-dd3e-6b98-e053-d480220a5a3f,Raadvad,01-01-2024,"84","50","1978","2019","3546"
16106,12337669-d8bc-6b98-e053-d480220a5a3f,Hulhøj,01-01-2024,"18","7","1978","2019","2952"
14665,12337669-da16-6b98-e053-d480220a5a3f,Skovrækken,01-01-2024,"63","30","1978","2019","1992"
13920,12337669-d7b7-6b98-e053-d480220a5a3f,Tågeby,01-01-2024,"14","7","2009","2019","1955"
15342,12337669-d157-6b98-e053-d480220a5a3f,Tåstrup,01-01-2024,"13","7","1978","2019","2883"
10184,12337669-d9b7-6b98-e053-d480220a5a3f,Greve,01-01-2024,"737","281","1978","2019","2867"
16803,12337669-d517-6b98-e053-d480220a5a3f,Dybdal Huse,01-01-2024,"17","9","1978","2019","2151"
14627,12337669-dc7d-6b98-e053-d480220a5a3f,Alme,01-01-2024,"49","22","1978","2019","3171"
15945,12337669-e065-6b98-e053-d480220a5a3f,Skelbæk,01-01-2024,"6","3","1978","2019","2031"
11427,12337669-d2fa-6b98-e053-d480220a5a3f,Hørdal,01-01-2024,"0","0","1978","2019","2816"
18912,12337669-e3d3-6b98-e053-d480220a5a3f,Lilleø,01-01-2024,"7","3","1978","2019","3381"
15836,12337669-d2ba-6b98-e053-d480220a5a3f,Tjørnede,01-01-2024,"19","7",,,
10854,12337669-dbdd-6b98-e053-d480220a5a3f,Vester Såby,01-01-2024,"451","183","1978","2019","2675"
16847,12337669-d93e-6b98-e053-d480220a5a3f,Kagstrup,01-01-2024,"25","9","1978","2019","1055"
16483,12337669-d4a2-6b98-e053-d480220a5a3f,Asmindrup,01-01-2024,"36","15","1978","2019","2081"
15090,12337669-d8be-6b98-e053-d480220a5a3f,Jyderup,01-01-2024,"19","7","1997","2019","2951"
15078,12337669-d3e7-6b98-e053-d480220a5a3f,Firhuse,01-01-2024,"11","4","1997","2019","2063"
10217,12337669-d1d9-6b98-e053-d480220a5a3f,Karrebæksminde,01-01-2024,"1820","987","1978","2019","2886"
16743,12337669-d70d-6b98-e053-d480220a5a3f,Store Linde,01-01-2024,"39","20","2008","2019","2008"
16252,12337669-d35c-6b98-e053-d480220a5a3f,Stenmagle,01-01-2024,"180","78","2008","2019","3384"
10111,12337669-d8dd-6b98-e053-d480220a5a3f,Gelsted,01-01-2024,"1164","524","1978","2019","2903"
13718,12337669-da85-6b98-e053-d480220a5a3f,Birkede,01-01-2024,"25","11","2007","2019","2265"
10943,12337669-da5e-6b98-e053-d480220a5a3f,Snoldelev,01-01-2024,"622","233","1978","2019","2261"
15858,12337669-d254-6b98-e053-d480220a5a3f,Kastrup,01-01-2024,"25","11","1978","2019","2807"
16085,12337669-da97-6b98-e053-d480220a5a3f,Ankerstræde,01-01-2024,"8","4","2010","2019","2035"
16738,12337669-d705-6b98-e053-d480220a5a3f,Endeslev,01-01-2024,"160","73","2008","2019","2008"
18836,12337669-d258-6b98-e053-d480220a5a3f,Markeslev,01-01-2024,"388","167","1978","2019","2805"
11575,12337669-d33c-6b98-e053-d480220a5a3f,Brandstrup,01-01-2024,"20","10","2011","2019","3387"
16027,12337669-d8b9-6b98-e053-d480220a5a3f,Hjortebjerg,01-01-2024,"5","2","1978","2019","2940"
14461,12337669-d47c-6b98-e053-d480220a5a3f,Fastemose,01-01-2024,"4","3","2001","2019","2125"
15998,12337669-d72b-6b98-e053-d480220a5a3f,Nymølle Huse,01-01-2024,"11","4",,,
10232,12337669-de24-6b98-e053-d480220a5a3f,Store Lyngby,01-01-2024,"831","313","1978","2019","2220"
16102,12337669-d9d2-6b98-e053-d480220a5a3f,Tranegilde,01-01-2024,"133","49","1978","2019","3569"
16825,12337669-d916-6b98-e053-d480220a5a3f,Aversi,01-01-2024,"65","29","1978","2019","2900"
16226,12337669-d2dd-6b98-e053-d480220a5a3f,Askevad,01-01-2024,"8","3","1978","2019","2117"
10317,12337669-da1f-6b98-e053-d480220a5a3f,Greve Strand,01-01-2024,"44682","19269","2010","2019","2869"
15319,12337669-d3b4-6b98-e053-d480220a5a3f,Slaglille,01-01-2024,"96","49","2017","2019","3392"
16373,12337669-d3bb-6b98-e053-d480220a5a3f,Gierslev,01-01-2024,"54","24","1978","2019","2121"
16272,12337669-d6e5-6b98-e053-d480220a5a3f,Tågerup,01-01-2024,"40","15","1978","2019","2952"
12910,12337669-d176-6b98-e053-d480220a5a3f,Kokkehuse,01-01-2024,"3","2","1978","2019","2062"
11763,12337669-d0dd-6b98-e053-d480220a5a3f,Ryholmshuse,01-01-2024,"4","3",,,
16486,12337669-d4aa-6b98-e053-d480220a5a3f,Ubberup,01-01-2024,"86","36","1978","2019","2127"
16448,12337669-de26-6b98-e053-d480220a5a3f,Nordhuse,01-01-2024,"6","2","1986","2019","3162"
16992,12337669-d30f-6b98-e053-d480220a5a3f,Stubberup,01-01-2024,"56","27","1978","2019","2155"
15094,12337669-d8c4-6b98-e053-d480220a5a3f,Orup,01-01-2024,"175","77","1978","2019","2942"
14323,12337669-da54-6b98-e053-d480220a5a3f,Gammel Havdrup,01-01-2024,"198","71","1978","2019","1045"
10038,12337669-db9b-6b98-e053-d480220a5a3f,Svogerslev,01-01-2024,"4277","1848","2015","2016","4659"
12804,12337669-de5f-6b98-e053-d480220a5a3f,Havelse Mølle,01-01-2024,"132","53","2007","2019","4136"
12492,12337669-d796-6b98-e053-d480220a5a3f,Lundegård,01-01-2024,"129","64","1978","2019","1945"
11804,12337669-d264-6b98-e053-d480220a5a3f,Sandby,01-01-2024,"128","51","1978","2019","2812"
15744,12337669-dc09-6b98-e053-d480220a5a3f,Vellerup,01-01-2024,"104","38","1978","2019","3127"
10945,12337669-da73-6b98-e053-d480220a5a3f,Jersie,01-01-2024,"533","211","1978","2019","1043"
18922,12337669-e3e1-6b98-e053-d480220a5a3f,Rye Mose,01-01-2024,"4","1","2005","2019","2126"
12622,12337669-d18d-6b98-e053-d480220a5a3f,Bøgelunde,01-01-2024,"66","26","1978","2019","2062"
10245,12337669-dacb-6b98-e053-d480220a5a3f,Fjællebro,01-01-2024,"229","101","1978","2019","1052"
13714,12337669-da80-6b98-e053-d480220a5a3f,Valore Huse,01-01-2024,"41","13","2007","2019","2265"
